#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:7
"JgBxF/l22#"	Basic (optional reversed card)	徳川十五代将軍	初代	徳川家康		徳川十五代将軍
cWU=B!J`X-	Basic (optional reversed card)	スキル把握	【問題文】<br>Wi-Fiに関する問題です。Wi-Fiのセキュリティ規格であるWPA2を用いて、PCを無線LANルータと接続するときに設定するPSKの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. アクセスポイントへの接続を認証するときに用いる符号(パスフレーズ)であり、この符号に基づいて接続するPCごとに通信の暗号化に用いる鍵が生成される。<br>B. 接続するアクセスポイントを識別するために用いる名前であり、この名前に基づいて接続するPCごとにプライベートIPアドレスが割り当てられる。<br><br>【選択肢】<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】1<br><br>【解説】<br>A. 正しい。PSKは、アクセスポイントが端末を認証するための情報です。暗号化通信にはPSKと乱数などを基に生成した鍵を使用します。<br>B. 誤り。接続するアクセスポイントを識別するために用いる名前は、SSIDです。		2025スキル把握上期_一問一答_B スキル把握
rjL&Yf.ZXJ	Basic (optional reversed card)	スキル把握	【問題文】<br>無線LANに関する問題です。WPA3で導⼊された「SAE（Simultaneous Authentication of Equals）」の主な目的はどれか、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. IPアドレスの自動割り当て<br>2. パスワードの強度チェック<br>3. 辞書攻撃への耐性強化<br>4. MACアドレスの隠蔽	【正答】3<br><br>【解説】<br>SAEは、WPA3で導⼊された新しい認証⽅式で、辞書攻撃（パスワードを総当たりで試す攻撃）に対する耐性を⾼めるために設計されています。		2025スキル把握上期_一問一答_B スキル把握
Lp2rRYDuRm	Basic (optional reversed card)	スキル把握	【問題文】<br>ルータに関する問題です。ルータの機能に関する説明として、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. MACアドレステーブルの登録情報によって、データフレームをあるポートだけに中継するか、全てのポートに中継するかを判断する。<br>2. OSI基本参照モデルのデータリンク層において、ネットワーク同士を接続する。<br>3. OSI基本参照モデルのトランスポート層からアプリケーション層までの階層で、プロトコル変換を効う。<br>4. 伝送媒体やアクセス制御⽅式の異なるネットワークの接続が可能であり、送信データのIPアドレスを識別し、データの転送経路を決定する。	【正答】4<br><br>【解説】<br>複数のLAN同士を、ネットワーク層で相互に接続するのに使用する装置。		2025スキル把握上期_一問一答_B スキル把握
F^V`jsj[_a	Basic (optional reversed card)	スキル把握	【問題文】<br>ルータに関する問題です。TCP/IPの4階層モデルにおける、ネットワークインターフェース層（リンク層）の機能を提供するプロトコルはどれか、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. ICMP<br>2. Ethernet<br>3. UDP<br>4. POP	【正答】2<br><br>【解説】<br>1. 誤り。インターネット層のプロトコルです。<br>2. 正しい。<br>3. 誤り。トランスポート層のプロトコルです。<br>4. 誤り。アプリケーション層のプロトコルです。		2025スキル把握上期_一問一答_B スキル把握
D_M+[C_vto	Basic (optional reversed card)	スキル把握	【問題文】<br>パブリッククラウドに関する問題です。クラウド事業者が提供するIaaSレベルのサービスに該当しないものとして、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. ハードウェア<br>2. 物理層ネットワーク<br>3. 仮想ネットワーク<br>4. ハイパーバイザー	【正答】3<br><br>【解説】<br>IaaSは、クラウドにあるネットワークやサーバー(CPU・メモリ・ストレージ)などのコンピューティングリソースを利用するサービスで、ハイパーバイザー、ハードウェア、物理ネットワーク、ファシリティが提供されます。		2025スキル把握上期_一問一答_B スキル把握
s29B`(X(oa	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリティに関する問題です。「情報セキュリティ10⼤脅威 2025」で新たに選出された「地政学的リスクに起因するサイバー攻撃」の特徴として、最も適切なものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. 自然災害によるネットワーク障害を狙う攻撃<br>2. 国家間の緊張や紛争に関連して⾏われるサイバー攻撃<br>3. ⾦融機関のシステム障害を装った詐欺⾏為<br>4. 個人のSNSアカウントを乗っ取る攻撃	【正答】2<br><br>【解説】<br>地政学的リスクに起因するサイバー攻撃は、国家間の対⽴や紛争などを背景に、特定の国や組織を標的とした攻撃です。スピアフィッシングや偽情報の流布などが含まれます。		2025スキル把握上期_一問一答_B スキル把握
O>al?D9FQ`	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリティおまかせプランプライムPlusに関する問題です。<br>Cloud Edge 100 G3 の説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A: イントラネットセキュリティモードとして、⾼セキュリティモード・バランスモード・⾼速モードの3つから選択が可能である。<br>B: WANインタフェースおよびLAN1-LAN8インタフェースがデフォルト有効で、L2スイッチとして動作します。<br><br>【選択肢】<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br><br>【解説】<br>A. 誤り。 Cloud Edge100G3では「イントラネットセキュリティモード」は存在しません。<br>B. 誤り。CE100G3はWANとLAN1がデフォルトで有効。プライムPlusプランだとLAN2,LAN3がソフトウェアスイッチで有効にできます。		2025スキル把握上期_一問一答_B スキル把握
b^01;R>!rQ	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリテイおまかせプランに関する問題です。「セキュリテイおまかせプランどこでもプライム」で提供されるセキュリティイベント通知機能としてelganaが果たす役割はどれか、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. EPP/EDRセキュリティで解決されない脅威度の⾼いインシデントを30分以内に通知<br>B. EDRセキュリティにおけるファイル隔離/端末隔離を30分以内に通知<br><br>【選択肢】<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】3<br><br>【解説】<br>A. 正しい。<br>B. 正しい。「どこでもプライム」では、Cisco Secure EndpointやUmbrellaでのイベントが発生した際、elganaを通じて30分以内に自動通知される仕組みがあります。		2025スキル把握上期_一問一答_B スキル把握
xUHA)B-hkX	Basic (optional reversed card)	スキル把握	【問題文】<br>ルータおまかせプランに関する問題です。ルータおまかせプランで提供されるルーターのIPv6対応について、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. IPv6には対応していない<br>2. IPv6はオプション契約が必要<br>3. IPv6 PPPoEおよびIPoE接続に対応している<br>4. IPv6は一部の機種のみ対応している	【正答】3<br><br>【解説】<br>ルータおまかせプランで提供されるルータ（例︓ベーシックタイプY、ハイエンドタイプYなど）は、IPv6 PPPoEおよびIPoE（IPv6 over IPv4トンネリング）の両⽅に対応しています。		2025スキル把握上期_一問一答_B スキル把握
ldv)x5qP=]	Basic (optional reversed card)	スキル把握	【問題文】<br>ネットワークに関する問題です。デフォルトゲートウェイの役割の説明として、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. LAN内の通信だけを中継する装置である。<br>2. インターネット上の全てのサイトへのアクセスを制限する装置である。<br>3. 異なるネットワークセグメント間での通信時に、最初に送信データを中継する装置やアドレスのこと。<br>4. 無線LANの通信範囲を拡張する装置である。	【正答】3<br><br>【解説】<br>デフォルトゲートウェイは、通信先のIPアドレスが自身のネットワーク外（セグメント外）である場合に、最初にデータを中継する機器またはアドレスを指します。ルータが担うことが一般的です。		2025スキル把握上期_一問一答_B スキル把握
Q6s0e_nJ][	Basic (optional reversed card)	スキル把握	【問題文】<br>クラウドサービスに関する問題です。SaaS（Software as a Service）の例として、最も適切なものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. Microsoft 365<br>2. Amazon EC2<br>3. VMware vSphere<br>4. Cisco Catalyst	【正答】1<br><br>【解説】<br>SaaSは、インターネットを通じて利用できるアプリケーションソフトウェアやそのサービスを指します。Microsoft 365はSaaSに該当します。Amazon EC2はIaaS、VMware vSphereは仮想化基盤（IaaS/PaaS）、Cisco Catalystはハードウェア製品です。		2025スキル把握上期_一問一答_B スキル把握
zO<W<Z6]v0	Basic (optional reversed card)	スキル把握	【問題文】<br>パスワードに関する問題です。パスワードの強度を⾼める方法として、正しいものを選択肢から一つ選択してください。<br><br>【選択肢】<br>1. 同じパスワードを複数のサービスで使い回す。<br>2. パスワードを定期的に変更せず、ずっと同じものを使い続ける。<br>3. 8文字以上で英⼤⽂字・英⼩⽂字・数字・記号を組み合わせる。<br>4. 他人にわかりやすい語句（例：password）を使う。	【正答】3<br><br>【解説】<br>強固なパスワードは、英⼤⽂字・英⼩⽂字・数字・記号などを8文字以上組み合わせて作成することが推奨されます。パスワードの使い回しや推測されやすいパスワードの使用は避けましょう。		2025スキル把握上期_一問一答_B スキル把握
